Season,Week,HomeTeam,AwayTeam,WinPercentage,RushYards,PassYards,Scoring,RushYardsAllowed,PassYardsAllowed,DefenseScoringAllowed,KickingPercentage,TurnoverMargin,Winner
2024,4,Chicago Bears,Los Angeles Rams,H,A,A,H,A,A,A,H,H,H
2024,4,Indianapolis Colts,Pittsburgh Steelers,A,H,H,H,A,H,H,A,A,H
2024,4,New York Jets,Denver Broncos,H,H,H,H,H,A,H,A,H,A
2024,4,Green Bay Packers,Minnesota Vikings,A,H,H,A,A,A,H,A,H,A
2024,4,Houston Texans,Jacksonville Jaguars,H,A,H,H,H,A,A,A,A,H
2024,4,Tampa Bay Buccaneers,Philadelphia Eagles,H,H,H,H,H,A,A,H,H,H
2024,4,Arizona Cardinals,Washington Commanders,A,A,A,A,H,A,H,H,A,A
2024,4,San Francisco 49ers,New England Patriots,H,H,H,H,A,A,A,H,H,H
2024,4,Las Vegas Raiders,Cleveland Browns,H,A,H,H,H,H,H,H,H,H
2024,4,Los Angeles Chargers,Kansas City Chiefs,A,H,A,A,A,A,A,H,H,A
2024,4,Baltimore Ravens,Buffalo Bills,A,H,H,A,H,H,H,A,A,H
2024,4,Miami Dolphins,Tennessee Titans,H,H,H,A,A,H,H,A,H,A
2024,4,Detroit Lions,Seattle Seahawks,A,H,A,H,H,H,A,H,H,H
2024,5,Atlanta Falcons,Tampa Bay Buccaneers,A,H,H,A,H,A,H,A,A,H
2024,5,Minnesota Vikings,New York Jets,H,A,H,H,H,H,A,H,H,H
2024,5,Houston Texans,Buffalo Bills,H,A,H,A,A,A,H,A,A,H
2024,5,Chicago Bears,Carolina Panthers,H,H,H,H,A,A,A,A,H,H
2024,5,Cincinnati Bengals,Baltimore Ravens,A,H,H,A,A,A,H,A,A,A
2024,5,Washington Commanders,Cleveland Browns,H,A,H,H,A,H,A,H,H,H
2024,5,Jacksonville Jaguars,Indianapolis Colts,A,H,A,A,A,H,H,H,A,H
2024,5,New England Patriots,Miami Dolphins,H,H,A,H,A,H,A,A,H,A
2024,5,San Francisco 49ers,Arizona Cardinals,H,A,H,H,A,A,A,A,A,A
2024,5,Denver Broncos,Las Vegas Raiders,H,A,A,H,A,A,A,A,H,H
2024,5,Los Angeles Rams,Green Bay Packers,A,H,A,A,H,A,H,H,A,A
2024,5,Seattle Seahawks,New York Giants,H,A,H,H,H,A,H,H,H,A
2024,5,Pittsburgh Steelers,Dallas Cowboys,H,A,A,A,H,H,A,H,H,A
2024,5,Kansas City Chiefs,New Orleans Saints,H,A,H,A,H,A,A,A,A,H
2024,6,Seattle Seahawks,San Francisco 49ers,H,H,H,A,H,A,H,A,A,A
2024,6,Chicago Bears,Jacksonville Jaguars,H,A,A,H,A,A,A,A,H,H
2024,6,Philadelphia Eagles,Cleveland Browns,H,A,H,H,A,H,A,H,H,H
2024,6,Tennessee Titans,Indianapolis Colts,A,H,A,A,A,A,A,H,A,A
2024,6,Green Bay Packers,Arizona Cardinals,H,H,H,H,A,H,A,A,H,H
2024,6,New England Patriots,Houston Texans,A,H,A,A,H,H,H,H,A,A
2024,6,New Orleans Saints,Tampa Bay Buccaneers,A,A,A,A,H,H,H,H,H,A
2024,6,Baltimore Ravens,Washington Commanders,A,H,H,A,H,H,H,A,A,H
2024,6,Denver Broncos,Los Angeles Chargers,H,A,H,H,A,A,H,A,A,A
2024,6,Las Vegas Raiders,Pittsburgh Steelers,A,H,H,A,A,A,H,A,A,A
2024,6,Carolina Panthers,Atlanta Falcons,A,A,A,A,H,H,H,H,A,A
2024,6,Dallas Cowboys,Detroit Lions,A,H,H,A,A,A,H,A,A,A
2024,6,New York Giants,Cincinnati Bengals,H,H,A,A,A,A,A,H,A,A
2024,6,New York Jets,Buffalo Bills,A,H,H,A,A,A,A,A,A,A
2024,7,New Orleans Saints,Denver Broncos,A,A,H,H,H,H,H,H,H,A
2024,7,Jacksonville Jaguars,New England Patriots,H,H,H,H,A,H,H,H,H,H
2024,7,Minnesota Vikings,Detroit Lions,H,A,A,A,A,H,A,A,A,A
2024,7,Atlanta Falcons,Seattle Seahawks,H,A,A,A,A,H,H,A,H,A
2024,7,Buffalo Bills,Tennessee Titans,H,H,H,H,H,H,A,A,H,H
2024,7,Cleveland Browns,Cincinnati Bengals,A,H,A,A,A,A,A,H,A,A
2024,7,Indianapolis Colts,Miami Dolphins,H,A,H,H,H,H,A,H,H,H
2024,7,Green Bay Packers,Houston Texans,A,H,H,H,H,H,A,A,H,H
2024,7,New York Giants,Philadelphia Eagles,A,A,A,A,H,A,H,H,A,A
2024,7,Washington Commanders,Carolina Panthers,H,H,H,H,A,A,A,A,H,H
2024,7,Los Angeles Rams,Las Vegas Raiders,A,A,H,H,H,H,A,A,H,H
2024,7,San Francisco 49ers,Kansas City Chiefs,A,H,H,H,A,A,H,A,H,A
2024,7,Pittsburgh Steelers,New York Jets,H,A,A,H,H,H,A,H,H,H
2024,7,Tampa Bay Buccaneers,Baltimore Ravens,H,A,A,A,A,A,H,H,H,A
2024,7,Arizona Cardinals,Los Angeles Chargers,A,H,A,H,H,H,H,A,A,H
2024,8,Los Angeles Rams,Minnesota Vikings,A,A,H,A,A,A,H,A,A,H
2024,8,Detroit Lions,Tennessee Titans,H,H,H,H,A,H,A,H,H,H
2024,8,Tampa Bay Buccaneers,Atlanta Falcons,H,H,H,H,A,H,H,H,A,A
2024,8,Cincinnati Bengals,Philadelphia Eagles,A,H,H,A,H,H,H,A,H,A
2024,8,Cleveland Browns,Baltimore Ravens,A,H,A,A,A,A,A,A,A,H
2024,8,Houston Texans,Indianapolis Colts,H,A,H,H,A,A,H,A,H,H
2024,8,Miami Dolphins,Arizona Cardinals,A,A,A,A,A,A,A,A,A,A
2024,8,Jacksonville Jaguars,Green Bay Packers,A,A,A,A,A,H,H,H,A,A
2024,8,New England Patriots,New York Jets,A,A,A,A,H,H,H,H,A,H
2024,8,Seattle Seahawks,Buffalo Bills,A,H,H,A,H,H,H,A,A,A
2024,8,Los Angeles Chargers,New Orleans Saints,H,H,A,A,A,A,A,A,H,H
2024,8,Washington Commanders,Chicago Bears,H,H,H,H,H,A,H,H,A,H
2024,8,Las Vegas Raiders,Kansas City Chiefs,A,H,A,A,A,A,H,H,A,A
2024,8,Denver Broncos,Carolina Panthers,H,H,H,H,A,A,A,A,H,H
2024,8,San Francisco 49ers,Dallas Cowboys,A,A,A,H,A,A,A,H,H,H
2024,8,Pittsburgh Steelers,New York Giants,H,H,A,H,H,H,A,H,H,H
2024,9,New York Jets,Houston Texans,A,H,A,A,H,A,A,A,A,H
2024,9,Atlanta Falcons,Dallas Cowboys,H,A,A,H,A,H,A,A,A,H
2024,9,Buffalo Bills,Miami Dolphins,H,A,H,H,H,H,A,H,H,H
2024,9,Carolina Panthers,New Orleans Saints,A,A,A,A,H,A,H,A,A,H
2024,9,Cincinnati Bengals,Las Vegas Raiders,H,H,H,H,H,H,A,A,H,H
2024,9,Cleveland Browns,Los Angeles Chargers,A,H,A,A,H,H,H,A,A,A
2024,9,Baltimore Ravens,Denver Broncos,H,H,H,H,H,H,H,A,H,H
2024,9,Tennessee Titans,New England Patriots,A,H,H,H,A,A,H,H,A,H
2024,9,New York Giants,Washington Commanders,A,A,A,A,H,H,H,A,A,A
2024,9,Arizona Cardinals,Chicago Bears,A,H,H,H,H,H,H,H,A,H
2024,9,Philadelphia Eagles,Jacksonville Jaguars,H,H,A,H,A,A,A,A,A,H
2024,9,Green Bay Packers,Detroit Lions,A,H,H,A,H,A,H,A,H,A
2024,9,Seattle Seahawks,Los Angeles Rams,H,A,H,H,H,A,H,H,A,A
2024,9,Minnesota Vikings,Indianapolis Colts,H,A,H,H,H,H,A,H,H,H
2024,9,Kansas City Chiefs,Tampa Bay Buccaneers,H,A,A,A,H,A,A,A,H,H
2024,10,Baltimore Ravens,Cincinnati Bengals,H,A,H,H,H,H,A,H,H,H
2024,10,Carolina Panthers,New York Giants,A,A,A,H,H,H,H,H,A,H
2024,10,Chicago Bears,New England Patriots,H,A,H,H,H,A,A,A,H,A
2024,10,Washington Commanders,Pittsburgh Steelers,H,H,H,H,A,A,H,A,A,A
2024,10,Tampa Bay Buccaneers,San Francisco 49ers,A,A,A,H,H,H,H,H,A,A
2024,10,New Orleans Saints,Atlanta Falcons,A,A,A,A,H,H,H,H,H,H
2024,10,Indianapolis Colts,Buffalo Bills,A,H,A,A,H,H,H,H,A,A
2024,10,Kansas City Chiefs,Denver Broncos,H,A,H,H,H,H,H,H,H,H
2024,10,Jacksonville Jaguars,Minnesota Vikings,A,A,A,A,A,H,H,H,A,A
2024,10,Los Angeles Chargers,Tennessee Titans,H,A,H,H,A,H,A,A,H,H
2024,10,Dallas Cowboys,Philadelphia Eagles,A,H,H,A,H,H,H,H,A,A
2024,10,Arizona Cardinals,New York Jets,H,A,A,H,A,H,H,H,H,H
2024,10,Houston Texans,Detroit Lions,A,A,A,A,H,A,H,A,A,A
2024,10,Los Angeles Rams,Miami Dolphins,H,H,H,H,H,H,H,A,H,A
2024,11,Philadelphia Eagles,Washington Commanders,H,H,A,A,H,A,A,A,A,H
2024,11,Chicago Bears,Green Bay Packers,A,A,A,A,H,A,A,H,H,A
2024,11,New Orleans Saints,Cleveland Browns,H,A,H,H,H,H,A,H,H,H
2024,11,Detroit Lions,Jacksonville Jaguars,H,H,H,H,H,A,A,H,H,H
2024,11,Miami Dolphins,Las Vegas Raiders,H,A,A,A,A,A,A,A,H,H
2024,11,Tennessee Titans,Minnesota Vikings,A,H,A,A,A,A,H,H,A,A
2024,11,Pittsburgh Steelers,Baltimore Ravens,H,A,A,A,H,A,A,H,A,H
2024,11,New York Jets,Indianapolis Colts,A,H,H,A,A,A,A,A,H,A
2024,11,New England Patriots,Los Angeles Rams,A,A,A,A,H,A,A,H,A,A
2024,11,San Francisco 49ers,Seattle Seahawks,H,A,A,H,A,A,A,H,H,A
2024,11,Denver Broncos,Atlanta Falcons,A,A,A,A,H,A,A,H,H,H
2024,11,Buffalo Bills,Kansas City Chiefs,A,H,A,H,A,A,H,A,H,H
2024,11,Los Angeles Chargers,Cincinnati Bengals,H,A,A,A,A,A,A,H,H,H
2024,11,Dallas Cowboys,Houston Texans,A,H,H,A,H,H,H,H,A,A
2024,12,Cleveland Browns,Pittsburgh Steelers,A,H,H,A,A,A,H,A,A,H
2024,12,Carolina Panthers,Kansas City Chiefs,A,A,A,A,A,H,H,H,H,A
2024,12,Chicago Bears,Minnesota Vikings,A,A,A,A,A,A,H,A,H,A
2024,12,Washington Commanders,Dallas Cowboys,H,A,A,H,A,A,A,H,H,A
2024,12,Miami Dolphins,New England Patriots,H,H,H,H,A,A,A,H,A,H
2024,12,New York Giants,Tampa Bay Buccaneers,A,A,A,A,H,A,A,A,A,A
2024,12,Indianapolis Colts,Detroit Lions,A,A,A,A,A,H,H,A,A,A
2024,12,Houston Texans,Tennessee Titans,H,A,H,H,H,H,A,A,H,A
2024,12,Las Vegas Raiders,Denver Broncos,A,H,H,A,A,H,H,H,A,A
2024,12,Seattle Seahawks,Arizona Cardinals,A,H,H,H,H,A,H,A,A,H
2024,12,Green Bay Packers,San Francisco 49ers,H,H,A,H,H,H,A,A,H,H
2024,12,Los Angeles Rams,Philadelphia Eagles,A,H,H,A,A,H,H,A,H,A
2024,12,Los Angeles Chargers,Baltimore Ravens,H,A,A,A,A,A,A,H,H,A
